House ID,Built_Date,Priced_date,Garden,dock_dist,capital_dist,royalMarket_dist,guardingTower_dist,river_dist,renovation,dining,bedroom,bathroom,kingVisit,curse,blessing,farm_land,location,holy_tree,knight_house_dist,builder,Golden Grains
1848837255,1602,1607,0.0,73.391369,7.269578999999999,51.63315,,6.2406440000000005,0.0,2.0,,4.0,0,0.0,153,1,1.0,1.0,18.020928,2.0,1452539.0
1848837259,1604,1608,,93.70264,88.267004,21.411832999999998,92.923955,18.741047000000002,0.0,4.0,3.0,4.0,0,0.0,72,1,0.0,,98.52819699999999,0.0,1174767.0
1848837262,1600,1607,0.0,46.680518,25.070278,17.735677,86.368721,4.462098999999999,0.0,2.0,2.0,4.0,0,1.0,135,2,0.0,0.0,35.659333000000004,9.0,1448977.0
1848837267,1603,1611,,104.635574,61.079809,7.227074000000001,,49.921774,0.0,3.0,3.0,2.0,0,0.0,99,1,0.0,1.0,71.95554399999999,8.0,1280810.0
1848837270,1600,1610,0.0,88.501813,76.637986,1.595758,101.852417,12.619164,0.0,,2.0,4.0,0,0.0,83,2,3.0,1.0,86.687721,1.0,1091227.0
1848837273,1605,1609,0.0,5.809794,91.05919399999999,6.815755,19.468683,10.744232,0.0,3.0,3.0,3.0,0,0.0,69,1,2.0,1.0,101.17904,2.0,1245807.0
1848837276,1603,1607,0.0,14.558126000000001,30.803565999999996,48.747523,114.45865500000001,16.194466000000002,0.0,2.0,2.0,4.0,0,1.0,129,2,1.0,0.0,41.48413,2.0,1390283.0
1848837279,1603,1608,0.0,43.925489,2.927192,120.987043,196.55721,55.747353000000004,0.0,4.0,4.0,4.0,0,1.0,157,1,0.0,0.0,13.882057000000001,9.0,1469468.0
1848837285,1604,1611,0.0,104.504352,71.11679000000001,0.5552600000000001,0.32156799999999996,13.472195999999999,0.0,4.0,4.0,4.0,0,1.0,89,1,1.0,0.0,81.534327,0.0,1288765.0
1848837291,1602,1612,0.0,48.386676,117.408326,63.449681000000005,125.39173999999998,29.477999,0.0,4.0,3.0,2.0,0,0.0,43,2,1.0,,127.79903300000001,5.0,932896.0
1848837293,1601,1608,,3.2953339999999995,,63.070802,126.235502,88.508561,0.0,4.0,3.0,3.0,0,0.0,74,1,2.0,1.0,,2.0,1246597.0
1848837296,1606,1612,0.0,64.54313,56.866087,71.272456,76.96364100000001,39.550928000000006,0.0,4.0,2.0,2.0,0,0.0,103,1,1.0,1.0,67.67777199999999,1.0,1214245.0
1848837302,1601,1608,1.0,106.87687,51.97898,148.57636200000002,205.755842,16.313776999999998,1.0,3.0,3.0,4.0,1,0.0,108,0,,1.0,62.802218999999994,2.0,1108385.0
1848837308,1605,1609,1.0,77.917935,13.601726000000001,40.542659,86.545831,46.628901,0.0,3.0,2.0,,1,0.0,146,0,3.0,1.0,24.188119,2.0,1346503.0
1848837313,1604,1608,0.0,14.171982999999999,,10.025955999999999,12.152557,32.687740000000005,0.0,3.0,3.0,4.0,0,0.0,74,1,1.0,1.0,,2.0,1440736.0
1848837316,1603,1611,0.0,57.59517099999999,,36.662527000000004,100.52069399999999,78.752905,1.0,,4.0,2.0,0,0.0,74,1,3.0,1.0,,1.0,1173618.0
1848837320,1604,1610,0.0,3.177195,34.304194,12.116894,6.275226,11.585844,0.0,4.0,3.0,3.0,0,0.0,126,1,,1.0,45.012436,8.0,1539856.0
1848837322,1602,1608,,29.725796999999996,9.847383,20.912632000000002,10.532910000000001,27.838793,0.0,2.0,4.0,2.0,0,0.0,150,1,1.0,,20.448232,2.0,1487204.0
1848837327,1605,1607,0.0,64.705174,39.496905,79.02937800000001,33.075978000000006,50.857403999999995,0.0,,4.0,4.0,0,0.0,121,1,1.0,1.0,50.290015000000004,9.0,1345864.0
1848837331,1602,1608,1.0,86.70236700000001,,18.200487,131.43226299999998,35.896837,0.0,2.0,2.0,3.0,1,0.0,74,0,3.0,1.0,,7.0,1150603.0
1848837337,1606,1612,0.0,14.585939000000002,48.415966999999995,21.41218,20.252231,9.408645,0.0,4.0,4.0,2.0,0,1.0,112,2,1.0,1.0,58.516234,3.0,1486495.0
1848837339,1600,1608,0.0,18.145284,,53.572677,267.74141299999997,18.109834,0.0,2.0,2.0,2.0,0,0.0,74,1,3.0,1.0,,,1152552.0
1848837344,1605,1611,0.0,33.476677,7.278986,16.000662,46.653394,84.22829499999999,,2.0,4.0,4.0,0,0.0,153,1,0.0,1.0,17.849679000000002,5.0,1549875.0
1848837346,1606,1609,,109.391172,79.984448,34.856045,156.263027,30.487735999999998,0.0,2.0,3.0,4.0,0,1.0,80,1,1.0,0.0,90.847474,7.0,1105243.0
1848837349,1600,1609,0.0,83.336393,7.356122,,98.846811,30.737396999999998,0.0,4.0,2.0,4.0,0,0.0,153,1,2.0,1.0,17.948025,1.0,1384052.0
1848837351,1600,1608,0.0,54.203025,100.729105,,173.296231,17.776639000000003,0.0,4.0,3.0,3.0,0,,59,1,1.0,1.0,110.89431200000001,2.0,1063191.0
1848837353,1604,1610,0.0,38.522382,101.99736800000001,,142.358813,46.647237,0.0,3.0,2.0,4.0,0,0.0,58,2,1.0,1.0,112.31391,,1067684.0
1848837356,1603,1612,0.0,60.11959,1.6494810000000002,90.586836,70.300575,3.513617,0.0,3.0,2.0,3.0,0,0.0,158,2,1.0,1.0,12.563649,4.0,1459047.0
1848837358,1601,1609,,20.854216,25.729063,95.559301,204.294553,16.606862,0.0,4.0,3.0,4.0,0,0.0,134,1,1.0,1.0,36.203998,2.0,1357192.0
1848837363,1601,1608,0.0,90.81919599999999,153.568626,106.753024,143.009285,30.865481,0.0,3.0,2.0,2.0,0,0.0,6,2,2.0,1.0,164.470629,2.0,727190.0
1848837367,1601,1607,,15.650185,12.229163,43.339940999999996,153.16005900000002,37.386476,0.0,4.0,2.0,3.0,0,0.0,148,2,2.0,1.0,22.377536,2.0,1462251.0
1848837371,1604,1609,0.0,20.190065,,51.678412,66.444476,14.792484,0.0,3.0,2.0,4.0,0,0.0,74,1,1.0,1.0,,4.0,1341096.0
1848837373,1606,1609,0.0,121.93201100000002,1.654209,32.367476,129.563244,46.02872,0.0,4.0,3.0,2.0,0,0.0,158,2,3.0,1.0,12.030747,4.0,1488916.0
1848837376,1601,1610,,15.537714000000001,18.718863,25.686813,257.540606,6.3709620000000005,0.0,2.0,4.0,4.0,0,0.0,141,2,1.0,1.0,28.845492999999998,2.0,1450793.0
1848837379,1605,1611,,36.616303,7.495497,25.422313,229.981469,24.564052,0.0,2.0,2.0,4.0,0,1.0,153,1,1.0,0.0,17.781445,2.0,1408479.0
1848837384,1604,1608,,,47.785808,54.950329,83.393648,0.260894,0.0,4.0,4.0,4.0,0,,112,2,2.0,,58.561721,6.0,1356332.0
1848837390,1601,1611,0.0,15.419986999999999,3.579471,22.182620999999997,157.115421,47.147824,1.0,4.0,2.0,3.0,0,0.0,156,2,0.0,1.0,14.470023000000001,2.0,1526859.0
1848837396,1602,1609,0.0,,30.892440999999998,30.906968,108.633802,18.3935,1.0,3.0,3.0,3.0,0,0.0,129,1,1.0,1.0,41.496689,9.0,1385371.0
1848837398,1600,1611,0.0,25.127867000000002,,75.978379,100.644994,22.774729,0.0,4.0,2.0,,0,0.0,74,1,0.0,,,5.0,1223167.0
1848837403,1603,1609,1.0,26.612794,120.83554,22.629579,282.056466,17.512342,1.0,3.0,4.0,4.0,1,0.0,39,0,3.0,1.0,131.129675,2.0,958102.0
1848837405,1604,1611,0.0,126.81012700000001,,2.98588,30.369565,63.300286,0.0,3.0,4.0,2.0,0,0.0,74,2,1.0,1.0,,9.0,1319534.0
1848837407,1604,1611,0.0,32.822978000000006,17.231118,75.196835,68.198736,5.815937,0.0,2.0,4.0,4.0,0,0.0,143,1,2.0,1.0,27.535771999999998,4.0,1435557.0
1848837412,1606,1611,0.0,13.101263000000001,98.04600500000001,17.159663000000002,97.194089,86.910551,0.0,3.0,3.0,4.0,0,0.0,62,1,0.0,1.0,108.56318999999999,0.0,1156124.0
1848837416,1602,1610,0.0,0.365119,33.928652,10.732511,52.789186,4.695393,1.0,2.0,3.0,3.0,0,0.0,126,1,0.0,1.0,44.142158,2.0,1470341.0
1848837418,1603,1607,0.0,22.317763,37.793355,29.969704999999998,113.729881,2.1293830000000002,0.0,4.0,3.0,2.0,0,0.0,122,1,3.0,1.0,48.564562,8.0,1429938.0
1848837424,1606,1610,0.0,81.609608,83.781813,13.765680999999999,,80.086775,1.0,4.0,2.0,2.0,0,0.0,76,2,1.0,1.0,93.955773,3.0,1177809.0
1848837427,1600,1608,0.0,28.724541,7.985063,30.094859999999997,226.597798,35.683448,0.0,3.0,2.0,3.0,0,0.0,152,1,1.0,1.0,18.929656,1.0,1397730.0
1848837429,1604,1609,1.0,56.170123,5.656297,44.388706,268.29223199999996,9.581154,0.0,3.0,4.0,,1,0.0,154,0,,1.0,16.595372,4.0,1463767.0
1848837435,1602,1609,0.0,4.911714,45.625344,60.275903,99.151792,13.944707000000001,0.0,3.0,4.0,2.0,0,0.0,114,1,1.0,,56.216221999999995,0.0,1300693.0
1848837441,1601,1612,0.0,83.809674,32.710497,50.079679999999996,77.320394,47.152442,1.0,3.0,2.0,3.0,0,0.0,127,1,0.0,1.0,43.0718,2.0,1290625.0
1848837443,1601,1607,0.0,52.920306000000004,38.425912,97.18154799999999,87.486963,45.400358000000004,0.0,4.0,2.0,3.0,0,,122,1,3.0,1.0,49.197542,1.0,1209690.0
1848837446,1601,1612,0.0,124.30476999999999,85.686965,4.6606760000000005,33.70503,37.784731,0.0,,2.0,,0,0.0,74,1,0.0,1.0,96.415373,9.0,1070144.0
1848837448,1603,1611,0.0,,9.266613000000001,,47.662478,8.1755,0.0,,2.0,2.0,0,0.0,151,1,1.0,1.0,19.827661,0.0,1418570.0
1848837451,1601,1607,0.0,45.892408,69.74524,11.28305,83.790432,21.380727,0.0,,3.0,2.0,0,1.0,90,1,,0.0,80.340197,2.0,1219608.0
1848837455,1605,1609,0.0,12.781027,51.11955,49.099731,266.576442,70.472581,1.0,2.0,4.0,2.0,0,0.0,109,1,1.0,1.0,61.960106999999994,0.0,1237328.0
1848837457,1606,1611,0.0,12.576751,33.705434999999994,69.170951,25.740817,13.605835,,2.0,3.0,3.0,0,1.0,126,1,1.0,0.0,43.921213,,1381029.0
1848837459,1600,1610,0.0,5.472737,36.162281,1.5586879999999999,85.284049,34.948934,,3.0,4.0,3.0,0,1.0,124,1,0.0,0.0,46.484837,2.0,1438137.0
1848837465,1600,1607,1.0,,73.751739,56.514708999999996,198.445004,16.742716,,2.0,4.0,4.0,1,,86,0,0.0,1.0,84.311459,2.0,1194281.0
1848837470,1605,1609,0.0,,95.023604,,97.079448,18.715483,0.0,4.0,2.0,2.0,0,0.0,65,2,1.0,1.0,105.486893,2.0,1174443.0
1848837473,1605,1607,,74.712891,17.357231,98.413119,191.54103500000002,56.559825,0.0,2.0,2.0,,0,1.0,143,1,3.0,0.0,28.086920000000003,2.0,1223519.0
1848837476,1600,1609,0.0,86.407909,4.670426,109.25435700000001,105.980139,16.739224,0.0,2.0,4.0,4.0,0,0.0,155,2,3.0,1.0,14.888601000000001,5.0,1365869.0
1848837480,1600,1609,0.0,65.282094,63.488973,46.804565000000004,61.147374,10.960224,0.0,4.0,2.0,4.0,0,1.0,97,1,,0.0,74.426727,6.0,1202593.0
1848837485,1602,1608,0.0,85.036128,112.246323,8.334108,134.411145,28.491126,0.0,3.0,4.0,3.0,0,0.0,48,2,1.0,1.0,123.220712,2.0,1099275.0
1848837487,1606,1607,0.0,78.308978,17.228522,58.656518999999996,131.586706,60.441281999999994,0.0,4.0,4.0,2.0,0,1.0,143,1,0.0,0.0,27.815447999999996,,1509419.0
1848837491,1600,1609,0.0,85.721068,9.474642,8.23648,11.996023,22.038132,0.0,4.0,3.0,2.0,0,0.0,151,1,2.0,,19.899719,3.0,1443376.0
1848837497,1606,1608,0.0,6.316544,5.742789,31.820658,209.751689,1.2635040000000002,1.0,3.0,2.0,2.0,0,1.0,154,2,2.0,0.0,16.609989000000002,9.0,1516755.0
1848837502,1602,1607,1.0,,0.175543,25.552431,159.6755,29.720844,0.0,2.0,2.0,4.0,1,0.0,160,0,2.0,,10.81278,2.0,1374131.0
1848837504,1605,1612,0.0,14.572817,15.133787,13.169569000000001,45.641713,17.268504,0.0,3.0,,2.0,0,0.0,145,1,3.0,1.0,25.844451,2.0,1430585.0
1848837508,1600,1607,0.0,31.361125,15.665282999999999,0.397769,63.888859,23.601291,0.0,4.0,3.0,4.0,0,0.0,144,1,1.0,,26.657933,8.0,1509728.0
1848837511,1602,1610,0.0,121.942922,82.65481700000001,27.917445,210.255027,22.824043,0.0,2.0,4.0,4.0,0,0.0,77,1,,1.0,92.849793,2.0,1097000.0
1848837514,1605,1609,,18.597495000000002,103.080836,41.294724,55.178681999999995,28.893339,,,4.0,2.0,0,0.0,57,1,2.0,1.0,113.86285900000001,7.0,1098873.0
1848837520,1606,1609,1.0,,30.593977000000002,39.94296,80.77104399999999,12.283349000000001,,3.0,4.0,2.0,1,0.0,129,0,1.0,1.0,40.594533,7.0,1439722.0
1848837525,1601,1608,0.0,22.398284,8.146535,50.0553,120.803449,29.490384999999996,,,4.0,2.0,0,1.0,152,1,0.0,,18.8192,5.0,1440420.0
1848837531,1602,1607,,,76.91303,40.352184,118.557248,13.619691,1.0,4.0,2.0,2.0,0,0.0,83,1,0.0,1.0,87.19868000000001,0.0,1236647.0
1848837537,1603,1611,0.0,10.389177,77.507991,14.405656,26.98085,80.631073,0.0,4.0,4.0,4.0,0,0.0,82,1,1.0,,88.421778,2.0,1198943.0
1848837542,1602,1612,0.0,7.344411999999999,,5.267504,97.68594499999999,21.358391,0.0,,2.0,4.0,0,0.0,74,1,3.0,1.0,,2.0,1239426.0
1848837547,1602,1608,0.0,9.378357000000001,34.124035,104.52328100000001,8.261335,17.4337,0.0,4.0,2.0,,0,0.0,126,1,1.0,1.0,44.656385,6.0,1366125.0
1848837549,1604,1607,0.0,10.804978,3.271785,70.91055300000001,2.173311,5.628882,,2.0,4.0,3.0,0,1.0,157,1,2.0,0.0,14.182959,8.0,1587985.0
1848837553,1606,1612,0.0,98.67827199999999,30.130374,6.049395,175.584024,30.828451,0.0,2.0,4.0,3.0,0,0.0,130,1,1.0,,40.461442,,1313143.0
1848837558,1601,1608,0.0,3.988173,5.658947,,63.56371,13.33575,0.0,3.0,2.0,2.0,0,1.0,154,1,2.0,0.0,16.322641,5.0,1454117.0
1848837563,1605,1609,0.0,5.120376,98.137737,,40.271466,34.74163,1.0,3.0,3.0,4.0,0,0.0,62,1,1.0,,108.215736,7.0,1085104.0
1848837568,1603,1612,0.0,37.180178999999995,44.827404,24.733344,42.003479999999996,37.783413,0.0,4.0,,3.0,0,0.0,115,1,3.0,1.0,55.259275,0.0,1270553.0
1848837573,1605,1611,1.0,,58.863845999999995,100.770493,64.444041,24.642892,,4.0,2.0,3.0,1,0.0,101,0,1.0,1.0,69.05895500000001,4.0,1211660.0
1848837578,1605,1611,0.0,28.401709999999998,12.530446000000001,25.279364,184.933593,19.811104999999998,0.0,2.0,4.0,3.0,0,,147,1,1.0,,23.234344,2.0,1427858.0
1848837584,1601,1612,0.0,85.874144,0.207246,102.589807,140.846553,10.83261,,2.0,2.0,3.0,0,0.0,160,2,1.0,,10.772942,9.0,1285236.0
1848837588,1604,1611,0.0,45.966063,68.61903000000001,38.033588,89.126517,18.522446,0.0,,2.0,3.0,0,0.0,91,1,1.0,,79.2246,4.0,1120562.0
1848837590,1601,1610,0.0,4.419919999999999,7.903471000000001,46.766775,49.081184,22.87407,0.0,4.0,,2.0,0,0.0,152,1,2.0,,18.588421,7.0,1379899.0
1848837592,1603,1610,0.0,41.145348999999996,44.648654,132.62266100000002,49.938463,41.711816999999996,0.0,2.0,2.0,3.0,0,0.0,115,1,1.0,,55.131952000000005,7.0,1093241.0
1848837598,1601,1612,0.0,29.652979,42.126290000000004,32.79068,105.248658,52.984407999999995,0.0,3.0,4.0,3.0,0,1.0,118,2,,,52.139628,2.0,1250851.0
1848837603,1606,1608,0.0,35.491355,116.164827,66.36863000000001,192.967402,49.49825,0.0,,3.0,2.0,0,0.0,44,1,1.0,,126.945729,0.0,917974.0
1848837605,1603,1608,0.0,,22.717167,39.666281,110.752049,3.4201610000000002,0.0,4.0,3.0,,0,1.0,137,1,0.0,0.0,32.983035,2.0,1515460.0
1848837608,1601,1607,0.0,2.407445,39.730081,,171.853201,4.332879,,2.0,2.0,2.0,0,0.0,120,1,1.0,1.0,49.833861,2.0,1312120.0
1848837613,1603,1608,,81.004013,61.705309,3.698976,222.20203700000002,23.166641000000002,0.0,2.0,4.0,4.0,0,1.0,98,1,,0.0,71.821907,2.0,1246864.0
1848837617,1603,1612,,16.289653,15.173226000000001,,10.862834,9.602158,,4.0,4.0,3.0,0,,145,1,3.0,1.0,25.327788,8.0,1514407.0
1848837621,1600,1609,0.0,8.952849,9.235106,79.725994,58.352846,6.2921190000000005,0.0,2.0,3.0,4.0,0,1.0,151,1,,,19.87632,7.0,1342419.0
1848837626,1602,1608,0.0,97.2135,38.64164,14.855920999999999,15.760609,25.944367,0.0,2.0,4.0,3.0,0,0.0,121,2,2.0,1.0,48.892062,9.0,1376634.0
1848837632,1605,1608,0.0,22.835645,11.246024,46.472228,83.767701,48.636958,,4.0,4.0,2.0,0,1.0,149,1,1.0,0.0,22.230344,8.0,1559977.0
1848837635,1604,1612,0.0,8.139799,42.513847,139.394145,94.439836,19.723478,0.0,2.0,2.0,3.0,0,0.0,117,1,3.0,1.0,53.493101,2.0,1146112.0
1848837640,1605,1607,0.0,58.679589,20.825381,53.17740799999999,85.019153,13.495120000000002,0.0,3.0,4.0,3.0,0,1.0,139,1,1.0,0.0,31.165546999999997,6.0,1482775.0
1848837643,1600,1607,1.0,5.395303,41.533361,,80.387534,34.937352000000004,0.0,3.0,2.0,3.0,1,0.0,118,0,1.0,1.0,51.556822,9.0,1301707.0
1848837648,1606,1612,0.0,27.904407,11.967903999999999,81.129244,,7.273934,0.0,2.0,2.0,4.0,0,0.0,148,1,1.0,1.0,22.418065,2.0,1420745.0
1848837653,1600,1612,0.0,52.708406000000004,84.304247,79.87775,52.715188,6.078745,0.0,3.0,4.0,4.0,0,1.0,76,1,3.0,,94.608565,8.0,1011251.0
1848837655,1602,1609,0.0,75.483582,112.92488999999999,13.053811,17.300233,10.933538,0.0,4.0,4.0,2.0,0,0.0,47,1,3.0,1.0,123.40713600000001,2.0,1080161.0
1848837658,1606,1611,0.0,,101.26804200000001,54.374418000000006,,35.089479,0.0,3.0,4.0,3.0,0,0.0,59,1,,1.0,111.897081,6.0,1109031.0
1848837660,1602,1611,0.0,82.92963,27.723744,27.263441999999998,148.380162,24.233156,0.0,,2.0,4.0,0,0.0,132,1,2.0,1.0,37.845801,2.0,1264175.0
1848837662,1602,1608,0.0,19.781082,148.996896,18.43927,45.534982,24.709305,,3.0,,4.0,0,0.0,11,2,1.0,1.0,159.417785,0.0,957435.0
1848837667,1603,1607,1.0,,33.511013,49.500318,148.96167,4.918958,1.0,2.0,4.0,,1,1.0,126,0,0.0,0.0,44.143608,2.0,1404820.0
1848837671,1600,1609,0.0,143.51364099999998,61.433156000000004,71.29499799999999,36.080526,2.132933,0.0,4.0,4.0,4.0,0,0.0,99,1,0.0,1.0,72.331878,9.0,1275391.0
1848837677,1603,1607,0.0,46.550942,52.843906999999994,48.524079,108.57116299999998,22.104011,,4.0,2.0,3.0,0,0.0,107,1,2.0,1.0,63.400399,7.0,1264424.0
1848837680,1602,1610,0.0,95.048383,19.578895000000003,90.43901,43.576029,22.171901000000002,0.0,4.0,3.0,2.0,0,0.0,140,1,3.0,1.0,29.581138,5.0,1325211.0
1848837683,1600,1609,1.0,94.202368,19.820416,24.336029,77.027992,14.256229000000001,0.0,2.0,4.0,4.0,1,0.0,140,0,2.0,1.0,29.952315000000002,2.0,1383385.0
1848837687,1604,1608,0.0,8.937235000000001,,42.550729,24.209437,0.901776,1.0,,3.0,2.0,0,0.0,74,1,0.0,1.0,,2.0,1441444.0
1848837692,1605,1612,0.0,125.983198,59.763124,57.993373999999996,172.732154,19.58011,0.0,2.0,3.0,3.0,0,0.0,100,1,1.0,1.0,70.482721,8.0,1175816.0
1848837697,1602,1607,0.0,5.163998,94.422412,9.408464,124.293346,5.73461,0.0,3.0,4.0,4.0,0,1.0,66,2,2.0,0.0,105.118804,5.0,1233621.0
1848837701,1601,1607,0.0,6.0870120000000005,18.136751,116.261762,173.727766,38.414874,0.0,4.0,3.0,2.0,0,0.0,142,1,1.0,,28.697179,2.0,1326685.0
1848837707,1606,1608,0.0,8.879268,4.604871,81.418983,30.807029999999997,16.249731,1.0,,2.0,2.0,0,0.0,155,2,0.0,1.0,14.703903,2.0,1586891.0
1848837710,1600,1609,0.0,31.431112,36.057347,43.709669,39.104318,28.485763000000002,0.0,2.0,3.0,,0,0.0,124,1,1.0,,46.668659000000005,2.0,1285342.0
1848837712,1600,1610,0.0,,36.758404999999996,54.91681,123.31109,17.18835,0.0,4.0,2.0,3.0,0,0.0,123,1,1.0,1.0,46.960727,4.0,1305737.0
1848837718,1603,1610,0.0,23.386677,24.990069000000002,81.855451,15.666820999999999,16.43011,1.0,2.0,,3.0,0,0.0,135,1,0.0,,35.814218,1.0,1338451.0
1848837723,1603,1608,,1.938611,6.617058999999999,3.5741690000000004,27.951441,13.291614000000001,1.0,4.0,3.0,3.0,0,1.0,153,1,3.0,0.0,16.742024,6.0,1560361.0
1848837725,1600,1608,1.0,26.097826,7.204757000000001,20.414765,136.57114099999998,19.220973,,2.0,4.0,3.0,1,0.0,153,0,1.0,1.0,17.828869,2.0,1491547.0
1848837731,1602,1611,0.0,23.399487,12.061453,62.215090000000004,29.74976,41.739474,0.0,2.0,3.0,3.0,0,0.0,148,1,1.0,,22.257685000000002,8.0,1374941.0
1848837733,1606,1611,0.0,32.563359999999996,99.272366,36.589306,80.631024,38.977441999999996,0.0,2.0,2.0,3.0,0,0.0,61,1,1.0,1.0,109.58093600000001,2.0,1084440.0
1848837738,1604,1609,0.0,7.409808,75.072862,44.159601,27.411265999999998,11.796599,1.0,4.0,2.0,2.0,0,0.0,85,2,0.0,1.0,85.86999,6.0,1329984.0
1848837743,1603,1609,1.0,,10.228963,94.467698,147.858164,29.525686999999998,0.0,3.0,4.0,3.0,1,0.0,150,0,0.0,1.0,20.629110999999998,4.0,1460085.0
1848837748,1602,1607,0.0,86.917407,10.03881,18.616642000000002,8.63417,81.210661,0.0,2.0,4.0,2.0,0,0.0,150,1,1.0,1.0,20.231657000000002,2.0,1470513.0
1848837751,1600,1607,,72.87401700000001,2.5947970000000002,33.369883,179.426229,9.965483,0.0,4.0,2.0,2.0,0,0.0,157,2,1.0,1.0,13.539528,2.0,1506697.0
1848837756,1605,1611,,21.345648999999998,83.689543,38.334196999999996,95.804099,20.901232999999998,0.0,2.0,3.0,4.0,0,0.0,76,2,3.0,1.0,94.314948,5.0,1152080.0
1848837760,1605,1609,0.0,17.172117999999998,91.61916,34.580303,10.425082000000002,34.247792,0.0,4.0,3.0,2.0,0,,68,1,3.0,,101.984291,7.0,1098450.0
1848837764,1601,1612,1.0,107.98848799999999,2.924984,49.752545,118.02241000000001,42.705875,0.0,,2.0,2.0,1,0.0,157,0,1.0,1.0,13.793728,,1307123.0
1848837770,1600,1611,0.0,59.008842,6.8772020000000005,92.389014,,31.502538,0.0,3.0,4.0,2.0,0,0.0,153,1,2.0,1.0,17.038158,2.0,1362584.0
1848837773,1604,1607,0.0,44.874195,65.532436,34.232391,149.645333,22.546943,0.0,4.0,3.0,4.0,0,0.0,94,1,3.0,1.0,76.105923,2.0,1258845.0
1848837776,1605,1609,0.0,34.597611,18.361922,99.422258,7.089286,46.875588,0.0,2.0,3.0,2.0,0,0.0,142,2,2.0,1.0,29.15175,2.0,1416200.0
1848837781,1604,1609,0.0,34.852629,91.696238,33.919101,119.447382,8.047302,0.0,4.0,,3.0,0,0.0,68,1,3.0,1.0,101.805152,9.0,1100142.0
1848837786,1603,1609,1.0,,55.942704000000006,24.175967,46.240632,30.945034000000003,0.0,4.0,2.0,4.0,1,,104,0,1.0,1.0,66.35388,2.0,1306816.0
1848837790,1601,1610,0.0,108.92520900000001,12.525867,60.734376,3.0485759999999997,45.658307,0.0,3.0,3.0,4.0,0,0.0,147,1,0.0,1.0,22.788458,4.0,1439397.0
1848837792,1604,1609,1.0,44.480796000000005,16.047233,,133.57693700000002,7.271337,0.0,2.0,4.0,3.0,1,1.0,144,0,1.0,0.0,26.733351000000003,2.0,1440727.0
1848837796,1605,1611,0.0,106.02238999999999,33.482534,96.186523,139.878182,16.464283,1.0,4.0,4.0,2.0,0,0.0,127,2,1.0,1.0,44.034909000000006,1.0,1358817.0
1848837801,1606,1609,0.0,12.639257,112.01803100000001,28.714966999999998,66.262936,11.103593,0.0,3.0,2.0,4.0,0,0.0,48,1,3.0,1.0,122.14573,5.0,1071915.0
1848837804,1602,1608,0.0,,109.54231100000001,33.481608,189.100695,50.632578,1.0,3.0,4.0,3.0,0,0.0,50,2,1.0,,120.386058,2.0,1025558.0
1848837809,1605,1610,0.0,42.531353,29.967628,6.446841,23.560038,6.763597,0.0,4.0,4.0,3.0,0,0.0,130,1,0.0,,40.853465,4.0,1528132.0
1848837811,1602,1609,0.0,42.5268,16.057598000000002,13.849829000000001,58.038141,81.739915,0.0,2.0,4.0,3.0,0,0.0,144,1,0.0,1.0,26.198276,2.0,1478388.0
1848837814,1602,1610,0.0,61.268949,39.197525,37.169508,155.966121,27.062298,1.0,4.0,3.0,2.0,0,0.0,121,2,3.0,1.0,49.20874,2.0,1308284.0
1848837819,1603,1611,1.0,6.4699290000000005,79.60096999999999,32.291603,182.33488799999998,45.60703,1.0,2.0,4.0,2.0,1,0.0,80,0,0.0,1.0,90.588464,6.0,1171093.0
1848837821,1603,1609,1.0,77.138162,58.041098999999996,48.595548,46.883977,40.724748999999996,0.0,4.0,3.0,,1,0.0,102,0,1.0,1.0,68.83296,2.0,1259227.0
1848837823,1606,1609,0.0,79.015095,11.649569,7.084664,200.826962,29.950419,0.0,2.0,3.0,2.0,0,0.0,148,1,1.0,1.0,22.626772,2.0,1458741.0
1848837829,1602,1610,1.0,79.4432,14.169837,22.536554000000002,57.839771999999996,0.49460699999999996,0.0,2.0,2.0,3.0,1,0.0,146,0,1.0,1.0,24.200948999999998,2.0,1403324.0
1848837833,1606,1611,,25.209379000000002,,131.900345,40.164975,31.70158,0.0,4.0,4.0,2.0,0,0.0,74,1,1.0,,,,1268372.0
1848837837,1603,1608,0.0,17.772169,49.277559000000004,27.875944,8.966156,88.90217,0.0,3.0,3.0,3.0,0,0.0,111,2,1.0,1.0,60.181006999999994,8.0,1388703.0
1848837841,1604,1608,0.0,57.359123,61.38150400000001,30.346334000000002,,32.677345,0.0,2.0,2.0,4.0,0,0.0,99,1,2.0,,71.414539,2.0,1159784.0
1848837844,1602,1607,0.0,1.2000680000000001,6.457867,117.727965,63.373780000000004,59.890337,0.0,3.0,2.0,2.0,0,0.0,154,2,2.0,1.0,16.635109,1.0,1399273.0
1848837849,1604,1609,0.0,32.358007,14.075704,36.35414,217.259651,32.217703,0.0,4.0,3.0,4.0,0,0.0,146,1,1.0,1.0,24.127534,4.0,1485138.0
1848837855,1603,1610,0.0,55.927686,13.525564000000001,100.987004,200.057032,53.611996999999995,0.0,4.0,3.0,2.0,0,0.0,146,2,2.0,,23.893376,2.0,1293669.0
1848837858,1603,1611,0.0,14.591099,56.906822999999996,14.979829999999998,157.233102,81.16658000000001,0.0,3.0,3.0,,0,1.0,103,2,1.0,1.0,67.043777,3.0,1249457.0
